fishery,Landing_Year,Port,Section,Sample_Date,Species_Code,Length,Total_Fish
SF,2015,Kodiak,Afognak,7/3/2015,142,51,1
SF,2015,Kodiak,Afognak,7/3/2015,142,45,1
SF,2015,Kodiak,Afognak,7/3/2015,142,49,1
SF,2015,Kodiak,Afognak,7/3/2015,142,36,1
SF,2015,Kodiak,Afognak,7/3/2015,142,51,1
SF,2015,Kodiak,Afognak,7/3/2015,142,46,1
SF,2015,Kodiak,Afognak,7/3/2015,142,48,1
SF,2015,Kodiak,Afognak,7/3/2015,142,51,1
SF,2015,Kodiak,Afognak,7/3/2015,142,43,1
SF,2015,Kodiak,Afognak,7/3/2015,142,39,1
SF,2015,Kodiak,Afognak,7/3/2015,142,56,1
SF,2015,Kodiak,Afognak,7/3/2015,142,48,1
SF,2015,Kodiak,Afognak,7/3/2015,142,41,1
SF,2015,Kodiak,Afognak,7/3/2015,142,42,1
SF,2015,Kodiak,Afognak,7/3/2015,142,44,1
SF,2015,Kodiak,Afognak,7/3/2015,142,48,1
SF,2015,Kodiak,Afognak,7/3/2015,142,53,1
SF,2015,Kodiak,Afognak,7/3/2015,142,45,1
SF,2015,Kodiak,Afognak,7/3/2015,142,45,1
SF,2015,Kodiak,Afognak,7/3/2015,142,36,1
SF,2015,Kodiak,Afognak,7/3/2015,142,57,1
SF,2015,Kodiak,Afognak,7/3/2015,142,50,1
SF,2015,Kodiak,Afognak,7/3/2015,142,51,1
SF,2015,Kodiak,Afognak,7/3/2015,142,52,1
SF,2015,Kodiak,Eastside,7/3/2015,142,50,1
SF,2015,Kodiak,Eastside,7/3/2015,142,44,1
SF,2015,Kodiak,Eastside,7/3/2015,142,51,1
SF,2015,Kodiak,Eastside,7/3/2015,142,51,1
SF,2015,Kodiak,Eastside,7/3/2015,142,45,1
SF,2015,Kodiak,Eastside,7/3/2015,142,48,1
SF,2015,Kodiak,Eastside,7/3/2015,142,48,1
SF,2015,Kodiak,Eastside,7/3/2015,142,44,1
SF,2015,Kodiak,Eastside,7/3/2015,142,44,1
SF,2015,Kodiak,Eastside,7/3/2015,142,49,1
SF,2015,Kodiak,Eastside,7/3/2015,142,50,1
SF,2015,Kodiak,Eastside,7/3/2015,142,47,1
SF,2015,Kodiak,Eastside,7/3/2015,142,46,1
SF,2015,Kodiak,Eastside,7/3/2015,142,52,1
SF,2015,Kodiak,Eastside,7/3/2015,142,46,1
SF,2015,Kodiak,Eastside,7/3/2015,142,40,1
SF,2015,Kodiak,Eastside,7/3/2015,142,48,1
SF,2015,Kodiak,Eastside,7/3/2015,142,46,1
SF,2015,Kodiak,Eastside,7/3/2015,142,50,1
SF,2015,Kodiak,Eastside,7/3/2015,142,52,1
SF,2015,Kodiak,Eastside,7/3/2015,142,41,1
SF,2015,Kodiak,Northeast,7/10/2015,142,48,1
SF,2015,Kodiak,Northeast,7/10/2015,142,47,1
SF,2015,Kodiak,Northeast,7/10/2015,142,45,1
SF,2015,Kodiak,Northeast,7/10/2015,142,47,1
SF,2015,Kodiak,Northeast,7/10/2015,142,50,1
SF,2015,Kodiak,Northeast,7/10/2015,142,54,1
SF,2015,Kodiak,Northeast,7/10/2015,142,49,1
SF,2015,Kodiak,Northeast,7/10/2015,142,48,1
SF,2015,Kodiak,Northeast,7/10/2015,142,50,1
SF,2015,Kodiak,Northeast,7/10/2015,142,46,1
SF,2015,Kodiak,Northeast,7/10/2015,142,55,1
SF,2015,Kodiak,Northeast,7/10/2015,142,50,1
SF,2015,Kodiak,Northeast,7/10/2015,142,38,1
SF,2015,Kodiak,Northeast,7/10/2015,142,49,1
SF,2015,Kodiak,Northeast,7/10/2015,142,35,1
SF,2015,Kodiak,Northeast,7/10/2015,142,46,1
SF,2015,Kodiak,Northeast,7/10/2015,142,46,1
SF,2015,Kodiak,Northeast,7/10/2015,142,46,1
SF,2015,Kodiak,Northeast,7/10/2015,142,46,1
SF,2015,Kodiak,Northeast,7/10/2015,142,49,1
SF,2015,Kodiak,Northeast,7/10/2015,142,50,1
SF,2015,Kodiak,Northeast,7/10/2015,142,45,1
SF,2015,Kodiak,Northeast,7/10/2015,142,44,1
SF,2015,Kodiak,Northeast,7/10/2015,142,49,1
SF,2015,Kodiak,Northeast,7/10/2015,142,51,1
SF,2015,Kodiak,Northeast,7/10/2015,142,51,1
SF,2015,Kodiak,Northeast,7/11/2015,142,37,1
SF,2015,Kodiak,Northeast,7/11/2015,142,49,1
SF,2015,Kodiak,Northeast,7/11/2015,142,51,1
SF,2015,Kodiak,Northeast,7/11/2015,142,50,1
SF,2015,Kodiak,Northeast,7/12/2015,142,44,1
SF,2015,Kodiak,Northeast,7/12/2015,142,46,1
SF,2015,Kodiak,Northeast,7/12/2015,142,47,1
SF,2015,Kodiak,Northeast,7/12/2015,142,49,1
SF,2015,Kodiak,Northeast,7/12/2015,142,49,1
SF,2015,Kodiak,Northeast,7/12/2015,142,43,1
SF,2015,Kodiak,Northeast,7/12/2015,142,49,1
SF,2015,Kodiak,Northeast,7/12/2015,142,36,1
SF,2015,Kodiak,Northeast,7/12/2015,142,36,1
SF,2015,Kodiak,Northeast,7/12/2015,142,46,1
SF,2015,Kodiak,Northeast,7/12/2015,142,46,1
SF,2015,Kodiak,Northeast,7/14/2015,142,37,1
SF,2015,Kodiak,Northeast,7/14/2015,142,37,1
SF,2015,Kodiak,Northeast,7/14/2015,142,41,1
SF,2015,Kodiak,Northeast,7/14/2015,142,51,1
SF,2015,Kodiak,Northeast,7/14/2015,142,51,1
SF,2015,Kodiak,Northeast,7/14/2015,142,52,1
SF,2015,Kodiak,Northeast,7/14/2015,142,42,1
SF,2015,Kodiak,Northeast,7/14/2015,142,53,1
SF,2015,Kodiak,Northeast,7/14/2015,142,52,1
SF,2015,Kodiak,Northeast,7/14/2015,142,51,1
SF,2015,Kodiak,Northeast,7/14/2015,142,50,1
SF,2015,Kodiak,Northeast,7/14/2015,142,52,1
SF,2015,Kodiak,Northeast,7/14/2015,142,49,1
SF,2015,Kodiak,Northeast,7/14/2015,142,50,1
SF,2015,Kodiak,Northeast,7/14/2015,142,50,1
SF,2015,Kodiak,Northeast,7/14/2015,142,46,1
SF,2015,Kodiak,Northeast,7/14/2015,142,52,1
SF,2015,Kodiak,Northeast,7/14/2015,142,55,1
SF,2015,Kodiak,Northeast,7/14/2015,142,51,1
SF,2015,Kodiak,Northeast,7/14/2015,142,50,1
SF,2015,Kodiak,Northeast,7/14/2015,142,47,1
SF,2015,Kodiak,Northeast,7/14/2015,142,52,1
SF,2015,Kodiak,Northeast,7/14/2015,142,48,1
SF,2015,Kodiak,Northeast,7/14/2015,142,50,1
SF,2015,Kodiak,Northeast,7/14/2015,142,53,1
SF,2015,Kodiak,Northeast,7/14/2015,142,53,1
SF,2015,Kodiak,Northeast,7/14/2015,142,42,1
SF,2015,Kodiak,Northeast,7/14/2015,142,52,1
SF,2015,Kodiak,Northeast,7/14/2015,142,45,1
SF,2015,Kodiak,Northeast,7/19/2015,142,50,1
SF,2015,Kodiak,Northeast,7/19/2015,142,42,1
SF,2015,Kodiak,Northeast,7/19/2015,142,51,1
SF,2015,Kodiak,Northeast,7/19/2015,142,52,1
SF,2015,Kodiak,Northeast,7/19/2015,142,50,1
SF,2015,Kodiak,Northeast,7/19/2015,142,53,1
SF,2015,Kodiak,Northeast,7/19/2015,142,39,1
SF,2015,Kodiak,Northeast,7/19/2015,142,48,1
SF,2015,Kodiak,Northeast,7/19/2015,142,41,1
SF,2015,Kodiak,Northeast,7/19/2015,142,47,1
SF,2015,Kodiak,Northeast,7/19/2015,142,49,1
SF,2015,Kodiak,Northeast,7/19/2015,142,48,1
SF,2015,Kodiak,Northeast,7/19/2015,142,48,1
SF,2015,Kodiak,Northeast,7/19/2015,142,34,1
SF,2015,Kodiak,Northeast,7/22/2015,142,49,1
SF,2015,Kodiak,Northeast,7/22/2015,142,46,1
SF,2015,Kodiak,Northeast,7/22/2015,142,50,1
SF,2015,Kodiak,Northeast,7/22/2015,142,46,1
SF,2015,Kodiak,Northeast,7/22/2015,142,54,1
SF,2015,Kodiak,Northeast,7/24/2015,142,48,1
SF,2015,Kodiak,Northeast,7/24/2015,142,51,1
SF,2015,Kodiak,Northeast,7/24/2015,142,49,1
SF,2015,Kodiak,Northeast,7/24/2015,142,46,1
SF,2015,Kodiak,Northeast,7/24/2015,142,44,1
SF,2015,Kodiak,Northeast,7/24/2015,142,37,1
SF,2015,Kodiak,Northeast,7/24/2015,142,44,1
SF,2015,Kodiak,Northeast,7/24/2015,142,35,1
SF,2015,Kodiak,Northeast,7/24/2015,142,37,1
SF,2015,Kodiak,Northeast,7/24/2015,142,47,1
SF,2015,Kodiak,Northeast,7/24/2015,142,48,1
SF,2015,Kodiak,Northeast,7/24/2015,142,48,1
SF,2015,Kodiak,Northeast,7/24/2015,142,45,1
SF,2015,Kodiak,Northeast,7/24/2015,142,49,1
SF,2015,Kodiak,Northeast,7/24/2015,142,37,1
SF,2015,Kodiak,Northeast,7/24/2015,142,39,1
SF,2015,Kodiak,Northeast,7/24/2015,142,38,1
SF,2015,Kodiak,Northeast,7/24/2015,142,48,1
SF,2015,Kodiak,Northeast,7/24/2015,142,35,1
SF,2015,Kodiak,Northeast,7/24/2015,142,42,1
SF,2015,Kodiak,Northeast,7/25/2015,142,50,1
SF,2015,Kodiak,Northeast,7/25/2015,142,44,1
SF,2015,Kodiak,Northeast,7/25/2015,142,47,1
SF,2015,Kodiak,Northeast,7/25/2015,142,32,1
SF,2015,Kodiak,Northeast,7/25/2015,142,51,1
SF,2015,Kodiak,Northeast,7/25/2015,142,34,1
SF,2015,Kodiak,Northeast,7/26/2015,142,49,1
SF,2015,Kodiak,Northeast,7/26/2015,142,51,1
SF,2015,Kodiak,Northeast,7/26/2015,142,48,1
SF,2015,Kodiak,Northeast,7/26/2015,142,49,1
SF,2015,Kodiak,Northeast,7/26/2015,142,47,1
SF,2015,Kodiak,Northeast,7/26/2015,142,47,1
SF,2015,Kodiak,Northeast,7/26/2015,142,52,1
SF,2015,Kodiak,Northeast,7/26/2015,142,52,1
SF,2015,Kodiak,Northeast,7/26/2015,142,46,1
SF,2015,Kodiak,Northeast,7/26/2015,142,49,1
SF,2015,Kodiak,Northeast,7/26/2015,142,47,1
SF,2015,Kodiak,Northeast,7/26/2015,142,46,1
SF,2015,Kodiak,Northeast,7/26/2015,142,52,1
SF,2015,Kodiak,Northeast,7/26/2015,142,48,1
SF,2015,Kodiak,Northeast,7/26/2015,142,49,1
SF,2015,Kodiak,Northeast,7/26/2015,142,51,1
SF,2015,Kodiak,Northeast,7/26/2015,142,50,1
SF,2015,Kodiak,Northeast,7/26/2015,142,48,1
SF,2015,Kodiak,Northeast,7/26/2015,142,43,1
SF,2015,Kodiak,Northeast,7/29/2015,142,53,1
SF,2015,Kodiak,Northeast,7/29/2015,142,43,1
SF,2015,Kodiak,Northeast,7/29/2015,142,50,1
SF,2015,Kodiak,Northeast,7/30/2015,142,49,1
SF,2015,Kodiak,Northeast,7/30/2015,142,54,1
SF,2015,Kodiak,Northeast,7/30/2015,142,51,1
SF,2015,Kodiak,Northeast,7/30/2015,142,50,1
SF,2015,Kodiak,Northeast,7/30/2015,142,51,1
SF,2015,Kodiak,Northeast,7/30/2015,142,49,1
SF,2015,Kodiak,Northeast,7/30/2015,142,46,1
SF,2015,Kodiak,Northeast,8/1/2015,142,45,1
SF,2015,Kodiak,Northeast,8/1/2015,142,49,1
SF,2015,Kodiak,Northeast,8/1/2015,142,52,1
SF,2015,Kodiak,Northeast,8/1/2015,142,54,1
SF,2015,Kodiak,Northeast,8/1/2015,142,51,1
SF,2015,Kodiak,Northeast,8/1/2015,142,52,1
SF,2015,Kodiak,Northeast,8/1/2015,142,54,1
SF,2015,Kodiak,Northeast,8/1/2015,142,54,1
SF,2015,Kodiak,Northeast,8/1/2015,142,54,1
SF,2015,Kodiak,Northeast,8/1/2015,142,53,1
SF,2015,Kodiak,Northeast,8/1/2015,142,47,1
SF,2015,Kodiak,Northeast,8/1/2015,142,53,1
SF,2015,Kodiak,Northeast,8/1/2015,142,53,1
SF,2015,Kodiak,Northeast,8/1/2015,142,51,1
SF,2015,Kodiak,Northeast,8/1/2015,142,54,1
SF,2015,Kodiak,Northeast,8/7/2015,142,48,1
SF,2015,Kodiak,Northeast,8/7/2015,142,48,1
SF,2015,Kodiak,Northeast,8/7/2015,142,48,1
SF,2015,Kodiak,Northeast,8/7/2015,142,48,1
SF,2015,Kodiak,Northeast,8/7/2015,142,51,1
SF,2015,Kodiak,Northeast,8/7/2015,142,48,1
SF,2015,Kodiak,Northeast,8/7/2015,142,49,1
SF,2015,Kodiak,Northeast,8/7/2015,142,53,1
SF,2015,Kodiak,Northeast,8/9/2015,142,46,1
SF,2015,Kodiak,Northeast,8/9/2015,142,52,1
SF,2015,Kodiak,Northeast,8/9/2015,142,46,1
SF,2015,Kodiak,Northeast,8/9/2015,142,49,1
SF,2015,Kodiak,Northeast,8/9/2015,142,52,1
SF,2015,Kodiak,Northeast,8/11/2015,142,58,1
SF,2015,Kodiak,Northeast,8/15/2015,142,49,1
SF,2015,Kodiak,Northeast,8/15/2015,142,51,1
SF,2015,Kodiak,Northeast,8/15/2015,142,50,1
SF,2015,Kodiak,Northeast,8/15/2015,142,53,1
SF,2015,Kodiak,Northeast,8/15/2015,142,49,1
SF,2015,Kodiak,Northeast,8/15/2015,142,49,1
SF,2015,Kodiak,Northeast,8/15/2015,142,47,1
SF,2015,Kodiak,Northeast,8/15/2015,142,47,1
SF,2015,Kodiak,Northeast,8/15/2015,142,51,1
SF,2015,Kodiak,Northeast,8/20/2015,142,55,1
SF,2015,Kodiak,Northeast,8/20/2015,142,40,1
SF,2015,Kodiak,Northeast,8/24/2015,142,50,1
SF,2015,Kodiak,Northeast,8/24/2015,142,45,1
SF,2015,Kodiak,Northeast,8/24/2015,142,37,1
SF,2015,Kodiak,Northeast,8/24/2015,142,48,1
SF,2015,Kodiak,Northeast,8/25/2015,142,48,1
SF,2015,Kodiak,Northeast,8/25/2015,142,47,1
SF,2015,Kodiak,Northeast,8/25/2015,142,47,1
SF,2015,Kodiak,Northeast,8/25/2015,142,45,1
SF,2016,Kodiak,Northeast,6/21/2016,142,49,1
SF,2016,Kodiak,Northeast,6/21/2016,142,53,1
SF,2016,Kodiak,Northeast,6/22/2016,142,46,1
SF,2016,Kodiak,Northeast,6/22/2016,142,44,1
SF,2016,Kodiak,Northeast,6/22/2016,142,49,1
SF,2016,Kodiak,Northeast,6/25/2016,142,48,1
SF,2016,Kodiak,Northeast,6/25/2016,142,51,1
SF,2016,Kodiak,Northeast,6/25/2016,142,51,1
SF,2016,Kodiak,Northeast,6/25/2016,142,52,1
SF,2016,Kodiak,Northeast,6/25/2016,142,48,1
SF,2016,Kodiak,Northeast,6/25/2016,142,51,1
SF,2016,Kodiak,Northeast,6/25/2016,142,51,1
SF,2016,Kodiak,Northeast,6/25/2016,142,52,1
SF,2016,Kodiak,Northeast,6/25/2016,142,49,1
SF,2016,Kodiak,Northeast,6/25/2016,142,41,1
SF,2016,Kodiak,Northeast,6/25/2016,142,50,1
SF,2016,Kodiak,Northeast,6/25/2016,142,49,1
SF,2016,Kodiak,Northeast,6/25/2016,142,48,1
SF,2016,Kodiak,Northeast,7/1/2016,142,49,1
SF,2016,Kodiak,Northeast,7/1/2016,142,44,1
SF,2016,Kodiak,Northeast,7/1/2016,142,50,1
SF,2016,Kodiak,Northeast,7/1/2016,142,40,1
SF,2016,Kodiak,Northeast,7/1/2016,142,47,1
SF,2016,Kodiak,Northeast,7/1/2016,142,49,1
SF,2016,Kodiak,Northeast,7/1/2016,142,43,1
SF,2016,Kodiak,Northeast,7/1/2016,142,49,1
SF,2016,Kodiak,Northeast,7/1/2016,142,49,1
SF,2016,Kodiak,Northeast,7/1/2016,142,48,1
SF,2016,Kodiak,Northeast,7/1/2016,142,48,1
SF,2016,Kodiak,Northeast,7/1/2016,142,48,1
SF,2016,Kodiak,Northeast,7/1/2016,142,50,1
SF,2016,Kodiak,Northeast,7/1/2016,142,46,1
SF,2016,Kodiak,Northeast,7/1/2016,142,51,1
SF,2016,Kodiak,Northeast,7/1/2016,142,52,1
SF,2016,Kodiak,Northeast,7/1/2016,142,49,1
SF,2016,Kodiak,Northeast,7/1/2016,142,51,1
SF,2016,Kodiak,Northeast,7/1/2016,142,45,1
SF,2016,Kodiak,Northeast,7/1/2016,142,45,1
SF,2016,Kodiak,Northeast,7/1/2016,142,48,1
SF,2016,Kodiak,Northeast,7/1/2016,142,48,1
SF,2016,Kodiak,Northeast,7/1/2016,142,51,1
SF,2016,Kodiak,Northeast,7/1/2016,142,44,1
SF,2016,Kodiak,Northeast,7/1/2016,142,50,1
SF,2016,Kodiak,Northeast,7/1/2016,142,38,1
SF,2016,Kodiak,Northeast,7/1/2016,142,48,1
SF,2016,Kodiak,Northeast,7/1/2016,142,40,1
SF,2016,Kodiak,Northeast,7/1/2016,142,50,1
SF,2016,Kodiak,Northeast,7/1/2016,142,51,1
SF,2016,Kodiak,Northeast,7/1/2016,142,39,1
SF,2016,Kodiak,Northeast,7/1/2016,142,42,1
SF,2016,Kodiak,Northeast,7/1/2016,142,38,1
SF,2016,Kodiak,Northeast,7/1/2016,142,34,1
SF,2016,Kodiak,Northeast,7/1/2016,142,49,1
SF,2016,Kodiak,Northeast,7/1/2016,142,36,1
SF,2016,Kodiak,Northeast,7/1/2016,142,47,1
SF,2016,Kodiak,Northeast,7/1/2016,142,52,1
SF,2016,Kodiak,Northeast,7/1/2016,142,50,1
SF,2016,Kodiak,Northeast,7/4/2016,142,53,1
SF,2016,Kodiak,Northeast,7/4/2016,142,50,1
SF,2016,Kodiak,Northeast,7/4/2016,142,50,1
SF,2016,Kodiak,Northeast,7/4/2016,142,51,1
SF,2016,Kodiak,Northeast,7/4/2016,142,51,1
SF,2016,Kodiak,Northeast,7/8/2016,142,51,1
SF,2016,Kodiak,Northeast,7/8/2016,142,44,1
SF,2016,Kodiak,Northeast,7/8/2016,142,39,1
SF,2016,Kodiak,Northeast,7/8/2016,142,48,1
SF,2016,Kodiak,Northeast,7/8/2016,142,47,1
SF,2016,Kodiak,Northeast,7/8/2016,142,51,1
SF,2016,Kodiak,Northeast,7/8/2016,142,50,1
SF,2016,Kodiak,Northeast,7/8/2016,142,44,1
SF,2016,Kodiak,Northeast,7/8/2016,142,45,1
SF,2016,Kodiak,Northeast,7/8/2016,142,48,1
SF,2016,Kodiak,Northeast,7/8/2016,142,52,1
SF,2016,Kodiak,Northeast,7/8/2016,142,49,1
SF,2016,Kodiak,Northeast,7/9/2016,142,48,1
SF,2016,Kodiak,Northeast,7/9/2016,142,54,1
SF,2016,Kodiak,Northeast,7/9/2016,142,51,1
SF,2016,Kodiak,Northeast,7/9/2016,142,51,1
SF,2016,Kodiak,Northeast,7/9/2016,142,51,1
SF,2016,Kodiak,Northeast,7/9/2016,142,51,1
SF,2016,Kodiak,Northeast,7/9/2016,142,49,1
SF,2016,Kodiak,Northeast,7/9/2016,142,47,1
SF,2016,Kodiak,Northeast,7/9/2016,142,49,1
SF,2016,Kodiak,Northeast,7/9/2016,142,40,1
SF,2016,Kodiak,Northeast,7/9/2016,142,53,1
SF,2016,Kodiak,Northeast,7/9/2016,142,43,1
SF,2016,Kodiak,Northeast,7/9/2016,142,47,1
SF,2016,Kodiak,Northeast,7/9/2016,142,49,1
SF,2016,Kodiak,Northeast,7/9/2016,142,41,1
SF,2016,Kodiak,Northeast,7/9/2016,142,51,1
SF,2016,Kodiak,Northeast,7/9/2016,142,48,1
SF,2016,Kodiak,Northeast,7/9/2016,142,50,1
SF,2016,Kodiak,Northeast,7/9/2016,142,49,1
SF,2016,Kodiak,Northeast,7/9/2016,142,42,1
SF,2016,Kodiak,Northeast,7/9/2016,142,49,1
SF,2016,Kodiak,Northeast,7/9/2016,142,51,1
SF,2016,Kodiak,Northeast,7/9/2016,142,48,1
SF,2016,Kodiak,Northeast,7/9/2016,142,52,1
SF,2016,Kodiak,Northeast,7/9/2016,142,50,1
SF,2016,Kodiak,Northeast,7/10/2016,142,50,1
SF,2016,Kodiak,Northeast,7/10/2016,142,53,1
SF,2016,Kodiak,Northeast,7/10/2016,142,50,1
SF,2016,Kodiak,Northeast,7/10/2016,142,41,1
SF,2016,Kodiak,Northeast,7/10/2016,142,45,1
SF,2016,Kodiak,Northeast,7/10/2016,142,39,1
SF,2016,Kodiak,Northeast,7/10/2016,142,39,1
SF,2016,Kodiak,Northeast,7/10/2016,142,39,1
SF,2016,Kodiak,Northeast,7/10/2016,142,49,1
SF,2016,Kodiak,Northeast,7/10/2016,142,46,1
SF,2016,Kodiak,Northeast,7/10/2016,142,46,1
SF,2016,Kodiak,Northeast,7/10/2016,142,51,1
SF,2016,Kodiak,Northeast,7/10/2016,142,42,1
SF,2016,Kodiak,Northeast,7/10/2016,142,49,1
SF,2016,Kodiak,Northeast,7/10/2016,142,51,1
SF,2016,Kodiak,Northeast,7/10/2016,142,50,1
SF,2016,Kodiak,Northeast,7/10/2016,142,49,1
SF,2016,Kodiak,Northeast,7/10/2016,142,52,1
SF,2016,Kodiak,Northeast,7/10/2016,142,47,1
SF,2016,Kodiak,Northeast,7/10/2016,142,52,1
SF,2016,Kodiak,Northeast,7/10/2016,142,48,1
SF,2016,Kodiak,Northeast,7/10/2016,142,48,1
SF,2016,Kodiak,Northeast,7/10/2016,142,45,1
SF,2016,Kodiak,Northeast,7/10/2016,142,49,1
SF,2016,Kodiak,Northeast,7/10/2016,142,39,1
SF,2016,Kodiak,Northeast,7/10/2016,142,39,1
SF,2016,Kodiak,Eastside,7/11/2016,142,55,1
SF,2016,Kodiak,Eastside,7/11/2016,142,52,1
SF,2016,Kodiak,Eastside,7/11/2016,142,55,1
SF,2016,Kodiak,Eastside,7/11/2016,142,48,1
SF,2016,Kodiak,Eastside,7/11/2016,142,53,1
SF,2016,Kodiak,Eastside,7/11/2016,142,49,1
SF,2016,Kodiak,Eastside,7/11/2016,142,46,1
SF,2016,Kodiak,Eastside,7/11/2016,142,47,1
SF,2016,Kodiak,Eastside,7/11/2016,142,40,1
SF,2016,Kodiak,Eastside,7/11/2016,142,49,1
SF,2016,Kodiak,Eastside,7/11/2016,142,54,1
SF,2016,Kodiak,Eastside,7/11/2016,142,49,1
SF,2016,Kodiak,Eastside,7/11/2016,142,53,1
SF,2016,Kodiak,Eastside,7/11/2016,142,48,1
SF,2016,Kodiak,Eastside,7/11/2016,142,55,1
SF,2016,Kodiak,Eastside,7/11/2016,142,57,1
SF,2016,Kodiak,Eastside,7/11/2016,142,52,1
SF,2016,Kodiak,Eastside,7/11/2016,142,55,1
SF,2016,Kodiak,Eastside,7/11/2016,142,49,1
SF,2016,Kodiak,Eastside,7/11/2016,142,48,1
SF,2016,Kodiak,Eastside,7/11/2016,142,53,1
SF,2016,Kodiak,Eastside,7/11/2016,142,58,1
SF,2016,Kodiak,Eastside,7/11/2016,142,49,1
SF,2016,Kodiak,Eastside,7/11/2016,142,51,1
SF,2016,Kodiak,Eastside,7/11/2016,142,46,1
SF,2016,Kodiak,Eastside,7/11/2016,142,51,1
SF,2016,Kodiak,Eastside,7/11/2016,142,50,1
SF,2016,Kodiak,Eastside,7/11/2016,142,53,1
SF,2016,Kodiak,Eastside,7/11/2016,142,51,1
SF,2016,Kodiak,Eastside,7/11/2016,142,50,1
SF,2016,Kodiak,Eastside,7/11/2016,142,51,1
SF,2016,Kodiak,Eastside,7/11/2016,142,50,1
SF,2016,Kodiak,Eastside,7/11/2016,142,50,1
SF,2016,Kodiak,Eastside,7/11/2016,142,47,1
SF,2016,Kodiak,Eastside,7/11/2016,142,53,1
SF,2016,Kodiak,Eastside,7/11/2016,142,38,1
SF,2016,Kodiak,Eastside,7/11/2016,142,48,1
SF,2016,Kodiak,Eastside,7/11/2016,142,55,1
SF,2016,Kodiak,Eastside,7/11/2016,142,51,1
SF,2016,Kodiak,Eastside,7/11/2016,142,50,1
SF,2016,Kodiak,Eastside,7/11/2016,142,52,1
SF,2016,Kodiak,Eastside,7/11/2016,142,50,1
SF,2016,Kodiak,Eastside,7/11/2016,142,50,1
SF,2016,Kodiak,Eastside,7/11/2016,142,50,1
SF,2016,Kodiak,Eastside,7/11/2016,142,51,1
SF,2016,Kodiak,Eastside,7/11/2016,142,47,1
SF,2016,Kodiak,Eastside,7/11/2016,142,45,1
SF,2016,Kodiak,Northeast,7/15/2016,142,52,1
SF,2016,Kodiak,Northeast,7/15/2016,142,49,1
SF,2016,Kodiak,Northeast,7/15/2016,142,53,1
SF,2016,Kodiak,Northeast,7/15/2016,142,57,1
SF,2016,Kodiak,Northeast,7/15/2016,142,51,1
SF,2016,Kodiak,Northeast,7/15/2016,142,50,1
SF,2016,Kodiak,Northeast,7/15/2016,142,52,1
SF,2016,Kodiak,Northeast,7/15/2016,142,46,1
SF,2016,Kodiak,Northeast,7/15/2016,142,53,1
SF,2016,Kodiak,Northeast,7/17/2016,142,51,1
SF,2016,Kodiak,Northeast,7/17/2016,142,54,1
SF,2016,Kodiak,Northeast,7/17/2016,142,49,1
SF,2016,Kodiak,Northeast,7/17/2016,142,53,1
SF,2016,Kodiak,Northeast,7/17/2016,142,52,1
SF,2016,Kodiak,Northeast,7/17/2016,142,52,1
SF,2016,Kodiak,Northeast,7/17/2016,142,40,1
SF,2016,Kodiak,Northeast,7/17/2016,142,42,1
SF,2016,Kodiak,Northeast,7/17/2016,142,52,1
SF,2016,Kodiak,Northeast,7/17/2016,142,53,1
SF,2016,Kodiak,Northeast,7/17/2016,142,54,1
SF,2016,Kodiak,Northeast,7/17/2016,142,50,1
SF,2016,Kodiak,Northeast,7/19/2016,142,38,1
SF,2016,Kodiak,Northeast,7/19/2016,142,48,1
SF,2016,Kodiak,Northeast,7/19/2016,142,49,1
SF,2016,Kodiak,Northeast,7/19/2016,142,39,1
SF,2016,Kodiak,Northeast,7/19/2016,142,39,1
SF,2016,Kodiak,Northeast,7/19/2016,142,48,1
SF,2016,Kodiak,Northeast,7/19/2016,142,47,1
SF,2016,Kodiak,Northeast,7/19/2016,142,37,1
SF,2016,Kodiak,Northeast,7/19/2016,142,40,1
SF,2016,Kodiak,Northeast,7/19/2016,142,52,1
SF,2016,Kodiak,Northeast,7/19/2016,142,40,1
SF,2016,Kodiak,Northeast,7/19/2016,142,41,1
SF,2016,Kodiak,Northeast,7/19/2016,142,42,1
SF,2016,Kodiak,Northeast,7/19/2016,142,38,1
SF,2016,Kodiak,Northeast,7/19/2016,142,42,1
SF,2016,Kodiak,Northeast,7/19/2016,142,38,1
SF,2016,Kodiak,Northeast,7/19/2016,142,45,1
SF,2016,Kodiak,Northeast,7/19/2016,142,52,1
SF,2016,Kodiak,Northeast,7/19/2016,142,50,1
SF,2016,Kodiak,Northeast,7/19/2016,142,47,1
SF,2016,Kodiak,Northeast,7/19/2016,142,39,1
SF,2016,Kodiak,Northeast,7/19/2016,142,37,1
SF,2016,Kodiak,Northeast,7/19/2016,142,45,1
SF,2016,Kodiak,Northeast,7/19/2016,142,40,1
SF,2016,Kodiak,Northeast,7/19/2016,142,52,1
SF,2016,Kodiak,Northeast,7/19/2016,142,46,1
SF,2016,Kodiak,Northeast,7/19/2016,142,54,1
SF,2016,Kodiak,Northeast,7/19/2016,142,38,1
SF,2016,Kodiak,Northeast,7/19/2016,142,38,1
SF,2016,Kodiak,Northeast,7/19/2016,142,55,1
SF,2016,Kodiak,Northeast,7/19/2016,142,35,1
SF,2016,Kodiak,Northeast,7/19/2016,142,39,1
SF,2016,Kodiak,Northeast,7/19/2016,142,50,1
SF,2016,Kodiak,Northeast,7/19/2016,142,39,1
SF,2016,Kodiak,Northeast,7/19/2016,142,50,1
